ctau,m,lam121,BrP,BrD,Br,Br_charged
0.4988169650461605,0.5769230769230769,0.9426684551178852,0.0004771695218515038,1.0,0.0004771695218515038,0.0
0.39389195716826364,0.5769230769230769,1.0608183551394483,0.0006042012227445413,1.0,0.0006042012227445413,0.0
0.31103768474973076,0.5769230769230769,1.1937766417144364,0.0007650253205648839,1.0,0.0007650253205648839,0.0
0.24561161905914575,0.5769230769230769,1.3433993325989002,0.0009686155063562487,1.0,0.0009686155063562487,0.0
0.19394777666697874,0.5769230769230769,1.5117750706156623,0.0012263190581602071,1.0,0.0012263190581602071,0.0
0.15315130537454746,0.5769230769230769,1.7012542798525891,0.0015524789978129906,1.0,0.0015524789978129906,0.0
0.12093627852307008,0.5769230769230769,1.9144819761699576,0.001965215908253518,1.0,0.001965215908253518,0.0
0.09549760889886744,0.5769230769230769,2.1544346900318834,0.0024874083180855527,1.0,0.0024874083180855527,0.0
0.07540990525569499,0.5769230769230769,2.424462017082328,0.0031479187781346105,1.0,0.0031479187781346105,0.0
0.05954760413629932,0.5769230769230769,2.728333376486768,0.0039831219087225105,1.0,0.0039831219087225105,0.0
0.047021901782665625,0.5769230769230769,3.07029062975785,0.005038800322084601,1.0,0.005038800322084601,0.0
0.03713095227471675,0.5769230769230769,3.455107294592218,0.006372483446047539,1.0,0.006372483446047539,0.0
0.029320541376647268,0.5769230769230769,3.8881551803080874,0.008056311077620594,1.0,0.008056311077620594,0.0
0.023153032549748764,0.5769230769230769,4.3754793750741845,0.0101805048336892,1.0,0.0101805048336892,0.0
0.018282845100420952,0.5769230769230769,4.923882631706739,0.012857521362535457,1.0,0.012857521362535457,0.0
0.014437090443671216,0.5769230769230769,5.541020330009492,0.016226933069897743,1.0,0.016226933069897743,0.0
0.011400281484304874,0.5769230769230769,6.235507341273912,0.02046102286432276,1.0,0.02046102286432276,0.0
0.009002258344814744,0.5769230769230769,7.017038286703826,0.02577097130340964,1.0,0.02577097130340964,0.0
0.007108653888797209,0.5769230769230769,7.896522868499725,0.03241333360000558,1.0,0.03241333360000558,0.0
0.005613364799713667,0.5769230769230769,8.886238162743403,0.040696220891195525,1.0,0.040696220891195525,0.0
0.004432606351017033,0.5769230769230769,10.0,0.05098418473427572,1.0,0.05098418473427572,0.0
34.217902511365445,0.5897435897435898,0.1,5.321621158563292e-06,1.0,5.321621158563292e-06,0.0
27.02024496930914,0.5897435897435898,0.11253355826007651,6.739185972611893e-06,1.0,6.739185972611893e-06,0.0
21.336598231261426,0.5897435897435898,0.12663801734674032,8.534356180272632e-06,1.0,8.534356180272632e-06,0.0
16.848493586914667,0.5897435897435898,0.14251026703029981,1.0807714889927937e-05,1.0,1.0807714889927937e-05,0.0
13.304451490884274,0.5897435897435898,0.160371874375133,1.3686636453801043e-05,1.0,1.3686636453801043e-05,0.0
10.50589054506129,0.5897435897435898,0.18047217668271703,1.733242185516403e-05,1.0,1.733242185516403e-05,0.0
8.29600049430315,0.5897435897435898,0.20309176209047358,2.1949334055180313e-05,1.0,2.1949334055180313e-05,0.0
6.550955762034987,0.5897435897435898,0.22854638641349906,2.7796038948538872e-05,1.0,2.7796038948538872e-05,0.0
5.172977198543932,0.5897435897435898,0.2571913809059345,3.520009199283478e-05,1.0,3.520009199283478e-05,0.0
4.084853274652982,0.5897435897435898,0.289426612471675,4.4576280629707e-05,1.0,4.4576280629707e-05,0.0
3.2256137297763265,0.5897435897435898,0.3257020655659783,5.644984769748914e-05,1.0,5.644984769748914e-05,0.0
2.547113258212546,0.5897435897435898,0.3665241237079628,7.148589297738791e-05,1.0,7.148589297738791e-05,0.0
2.0113338092134216,0.5897435897435898,0.41246263829013524,9.052659370334444e-05,1.0,9.052659370334444e-05,0.0
1.588254342064045,0.5897435897435898,0.46415888336127786,0.00011463831899288794,1.0,0.00011463831899288794,0.0
1.254168673310272,0.5897435897435898,0.5223345074266842,0.00014517126114294075,1.0,0.00014517126114294075,0.0
0.9903571609750527,0.5897435897435898,0.5878016072274912,0.00018383489783608918,1.0,0.00018383489783608918,0.0
0.7820377969621964,0.5897435897435898,0.6614740641230149,0.000232793469921331,1.0,0.000232793469921331,0.0
0.617537934774313,0.5897435897435898,0.7443803013251689,0.0002947867546330874,1.0,0.0002947867546330874,0.0
0.4876402424111456,0.5897435897435898,0.8376776400682918,0.00037328278930764416,1.0,0.00037328278930764416,0.0
0.3850662325800361,0.5897435897435898,0.9426684551178852,0.0004726709233791269,1.0,0.0004726709233791269,0.0
0.304068431145529,0.5897435897435898,1.0608183551394483,0.0005985057279883506,1.0,0.0005985057279883506,0.0
0.24010833201295034,0.5897435897435898,1.1937766417144364,0.000757814969145393,1.0,0.000757814969145393,0.0
0.18960209346575868,0.5897435897435898,1.3433993325989002,0.0009594881631978182,1.0,0.0009594881631978182,0.0
0.1497197266967786,0.5897435897435898,1.5117750706156623,0.0012147663061025011,1.0,0.0012147663061025011,0.0
0.1182265245726641,0.5897435897435898,1.7012542798525891,0.001537858330391195,1.0,0.001537858330391195,0.0
0.09335784549512881,0.5897435897435898,1.9144819761699576,0.0019467158174016155,1.0,0.0019467158174016155,0.0
0.07372023619061481,0.5897435897435898,2.1544346900318834,0.002464004564316963,1.0,0.002464004564316963,0.0
0.05821335309503912,0.5897435897435898,2.424462017082328,0.0031183197810905785,1.0,0.0031183197810905785,0.0
0.045968307396702573,0.5897435897435898,2.728333376486768,0.0039457008151304075,1.0,0.0039457008151304075,0.0
0.03629897905842869,0.5897435897435898,3.07029062975785,0.0049915109228768125,1.0,0.0049915109228768125,0.0
0.028663571823807507,0.5897435897435898,3.455107294592218,0.006312756777324914,1.0,0.006312756777324914,0.0
0.022634255039958032,0.5897435897435898,3.8881551803080874,0.00798092934584625,1.0,0.00798092934584625,0.0
0.01787319125344838,0.5897435897435898,4.3754793750741845,0.01008544941383744,1.0,0.01008544941383744,0.0
0.014113606346592433,0.5897435897435898,4.923882631706739,0.01273779228699606,1.0,0.01273779228699606,0.0
0.011144841527286996,0.5897435897435898,5.541020330009492,0.01607633905520293,1.0,0.01607633905520293,0.0
0.008800549598602728,0.5897435897435898,6.235507341273912,0.020271944103404077,1.0,0.020271944103404077,0.0
0.006949374116073252,0.5897435897435898,7.017038286703826,0.025534102811843276,1.0,0.025534102811843276,0.0
0.005487589162933248,0.5897435897435898,7.896522868499725,0.03211742592348386,1.0,0.03211742592348386,0.0
0.004333287331803367,0.5897435897435898,8.886238162743403,0.040327848701064456,1.0,0.040327848701064456,0.0
0.003421790251136543,0.5897435897435898,10.0,0.050527593374417104,1.0,0.050527593374417104,0.0
27.44619039994288,0.6025641025641025,0.1,5.270083657526784e-06,1.0,5.270083657526784e-06,0.0
21.672947014634662,0.6025641025641025,0.11253355826007651,6.673920087251822e-06,1.0,6.673920087251822e-06,0.0
17.114092172884543,0.6025641025641025,0.12663801734674032,8.451705052360386e-06,1.0,8.451705052360386e-06,0.0
13.514182021679497,0.6025641025641025,0.14251026703029981,1.0703047613818938e-05,1.0,1.0703047613818938e-05,0.0
10.671504738326007,0.6025641025641025,0.160371874375133,1.3554088650031165e-05,1.0,1.3554088650031165e-05,0.0
8.426778120749447,0.6025641025641025,0.18047217668271703,1.716456716245437e-05,1.0,1.716456716245437e-05,0.0
6.654224613827115,0.6025641025641025,0.20309176209047358,2.1736768153648626e-05,1.0,2.1736768153648626e-05,0.0
5.254523683521958,0.6025641025641025,0.22854638641349906,2.7526852837841818e-05,1.0,2.7526852837841818e-05,0.0
4.149246643000455,0.6025641025641025,0.2571913809059345,3.4859205062917655e-05,1.0,3.4859205062917655e-05,0.0
3.2764621003498835,0.6025641025641025,0.289426612471675,4.4144596236573503e-05,1.0,4.4144596236573503e-05,0.0
2.587265790318549,0.6025641025641025,0.3257020655659783,5.590318406047146e-05,1.0,5.590318406047146e-05,0.0
2.0430403480137436,0.6025641025641025,0.3665241237079628,7.079362970455266e-05,1.0,7.079362970455266e-05,0.0
1.6132914829358163,0.6025641025641025,0.41246263829013524,8.964995844498646e-05,1.0,8.964995844498646e-05,0.0
1.273939308855851,0.6025641025641025,0.46415888336127786,0.00011352821876275275,1.0,0.00011352821876275275,0.0
1.0059690885460966,0.6025641025641025,0.5223345074266842,0.00014376553766076052,1.0,0.00014376553766076052,0.0
0.7943657912708081,0.6025641025641025,0.5878016072274912,0.00018205485449617208,1.0,0.00018205485449617208,0.0
0.6272727636723814,0.6025641025641025,0.6614740641230149,0.00023053947802016925,1.0,0.00023053947802016925,0.0
0.4953273723125983,0.6025641025641025,0.7443803013251689,0.0002919326962447927,1.0,0.0002919326962447927,0.0
0.3911363922860312,0.6025641025641025,0.8376776400682918,0.000369669031168667,1.0,0.000369669031168667,0.0
0.30886174663891247,0.6025641025641025,0.9426684551178852,0.00046809543728865166,1.0,0.00046809543728865166,0.0
0.2438933845538941,0.6025641025641025,1.0608183551394483,0.000592712874908052,1.0,0.000592712874908052,0.0
0.1925909688605622,0.6025641025641025,1.1937766417144364,0.0007504813421259524,1.0,0.0007504813421259524,0.0
0.15207989898739482,0.6025641025641025,1.3433993325989002,0.000950204733613936,1.0,0.000950204733613936,0.0
0.12009024001930914,0.6025641025641025,1.5117750706156623,0.0012030159331614019,1.0,0.0012030159331614019,0.0
0.09482953265960953,0.6025641025641025,1.7012542798525891,0.0015229874701762115,1.0,0.0015229874701762115,0.0
0.07488235732557492,0.6025641025641025,1.9144819761699576,0.0019278990002563853,1.0,0.0019278990002563853,0.0
0.059131024706857,0.6025641025641025,2.1544346900318834,0.002440199895783939,1.0,0.002440199895783939,0.0
0.04669294888355189,0.6025641025641025,2.424462017082328,0.0030882133641755407,1.0,0.0030882133641755407,0.0
0.03687119386566561,0.6025641025641025,2.728333376486768,0.003907637601476123,1.0,0.003907637601476123,0.0
0.02911542255491152,0.6025641025641025,3.07029062975785,0.0049434091041303,1.0,0.0049434091041303,0.0
0.02299106000308918,0.6025641025641025,3.455107294592218,0.006252002478301282,1.0,0.006252002478301282,0.0
0.018154943108544302,0.6025641025641025,3.8881551803080874,0.007904248172955156,1.0,0.007904248172955156,0.0
0.014336092343293161,0.6025641025641025,4.3754793750741845,0.009988751506498703,1.0,0.009988751506498703,0.0
0.011320528103373821,0.6025641025641025,4.923882631706739,0.012615988176573011,1.0,0.012615988176573011,0.0
0.008939280905178518,0.6025641025641025,5.541020330009492,0.01592312525864005,1.0,0.01592312525864005,0.0
0.007058923609568518,0.6025641025641025,6.235507341273912,0.02007956056532773,1.0,0.02007956056532773,0.0
0.005574095170995043,0.6025641025641025,7.017038286703826,0.02529306989985513,1.0,0.02529306989985513,0.0
0.004401596998895622,0.6025641025641025,7.896522868499725,0.0318162777739731,1.0,0.0318162777739731,0.0
0.003475731135969905,0.6025641025641025,8.886238162743403,0.03995289358032404,1.0,0.03995289358032404,0.0
0.0027446190399942868,0.6025641025641025,10.0,0.05006275152360287,1.0,0.05006275152360287,0.0
22.667067126367552,0.6153846153846154,0.1,5.217696741027805e-06,1.0,5.217696741027805e-06,0.0
17.89910139251798,0.6153846153846154,0.11253355826007651,6.6075785201894254e-06,1.0,6.6075785201894254e-06,0.0
14.134066347161347,0.6153846153846154,0.12663801734674032,8.36769170438924e-06,1.0,8.36769170438924e-06,0.0
11.1609978135252,0.6153846153846154,0.14251026703029981,1.0596655252317615e-05,1.0,1.0596655252317615e-05,0.0
8.813307446977722,0.6153846153846154,0.160371874375133,1.341935623726586e-05,1.0,1.341935623726586e-05,0.0
6.959448380217848,0.6153846153846154,0.18047217668271703,1.6993945932153284e-05,1.0,1.6993945932153284e-05,0.0
5.49554432865336,0.6153846153846154,0.20309176209047358,2.1520698776474994e-05,1.0,2.1520698776474994e-05,0.0
4.339569146606523,0.6153846153846154,0.22854638641349906,2.725323001544182e-05,1.0,2.725323001544182e-05,0.0
3.426750700561426,0.6153846153846154,0.2571913809059345,3.451269960196189e-05,1.0,3.451269960196189e-05,0.0
2.7059415271630773,0.6153846153846154,0.289426612471675,4.3705796699566666e-05,1.0,4.3705796699566666e-05,0.0
2.136752915006631,0.6153846153846154,0.3257020655659783,5.534751003041839e-05,1.0,5.534751003041839e-05,0.0
1.687291825768331,0.6153846153846154,0.3665241237079628,7.008995598349331e-05,1.0,7.008995598349331e-05,0.0
1.332373848801228,0.6153846153846154,0.41246263829013524,8.875887343752807e-05,1.0,8.875887343752807e-05,0.0
1.0521120566449895,0.6153846153846154,0.46415888336127786,0.00011239982000374263,1.0,0.00011239982000374263,0.0
0.830802691552144,0.6153846153846154,0.5223345074266842,0.00014233664184075886,1.0,0.00014233664184075886,0.0
0.6560452453052632,0.6153846153846154,0.5878016072274912,0.0001802454670593404,1.0,0.0001802454670593404,0.0
0.5180476282323521,0.6153846153846154,0.6614740641230149,0.000228248326767522,1.0,0.000228248326767522,0.0
0.40907749433088125,0.6153846153846154,0.7443803013251689,0.00028903158228572417,1.0,0.00028903158228572417,0.0
0.32302897889723714,0.6153846153846154,0.8376776400682918,0.0003659956864690742,1.0,0.0003659956864690742,0.0
0.2550805719050148,0.6153846153846154,0.9426684551178852,0.000463444497863725,1.0,0.000463444497863725,0.0
0.2014249569357939,0.6153846153846154,1.0608183551394483,0.0005868244786918031,1.0,0.0005868244786918031,0.0
0.15905567787300687,0.6153846153846154,1.1937766417144364,0.0007430267363652815,1.0,0.0007430267363652815,0.0
0.12559867976889247,0.6153846153846154,1.3433993325989002,0.0009407681233209174,1.0,0.0009407681233209174,0.0
0.0991792847048433,0.6153846153846154,1.5117750706156623,0.001191071614303784,1.0,0.001191071614303784,0.0
0.07831714897532399,0.6153846153846154,1.7012542798525891,0.0015078710634250964,1.0,0.0015078710634250964,0.0
0.061843315787934665,0.6153846153846154,1.9144819761699576,0.0019087713284985967,1.0,0.0019087713284985967,0.0
0.04883471573832758,0.6153846153846154,2.1544346900318834,0.0024160017286630753,1.0,0.0024160017286630753,0.0
0.03856244496043873,0.6153846153846154,2.424462017082328,0.0030576088877255665,1.0,0.0030576088877255665,0.0
0.03045092284953665,0.6153846153846154,2.728333376486768,0.0038689440713594154,1.0,0.0038689440713594154,0.0
0.024045640864828688,0.6153846153846154,3.07029062975785,0.004894509733582219,1.0,0.004894509733582219,0.0
0.01898769529768515,0.6153846153846154,3.455107294592218,0.006190239249340291,1.0,0.006190239249340291,0.0
0.014993677013827542,0.6153846153846154,3.8881551803080874,0.007826291036955386,1.0,0.007826291036955386,0.0
0.01183979134225879,0.6153846153846154,4.3754793750741845,0.009890440519528332,1.0,0.009890440519528332,0.0
0.009349318309241152,0.6153846153846154,4.923882631706739,0.012492145757945257,1.0,0.012492145757945257,0.0
0.007382710583380595,0.6153846153846154,5.541020330009492,0.01576733737476389,1.0,0.01576733737476389,0.0
0.005829774295317988,0.6153846153846154,6.235507341273912,0.01988392882969873,1.0,0.01988392882969873,0.0
0.004603494604117037,0.6153846153846154,7.017038286703826,0.02504794219561552,1.0,0.02504794219561552,0.0
0.0036351600416425255,0.6153846153846154,7.896522868499725,0.03150997416392591,1.0,0.03150997416392591,0.0
0.002870512439948662,0.6153846153846154,8.886238162743403,0.03957145827402522,1.0,0.03957145827402522,0.0
0.002266706712636755,0.6153846153846154,10.0,0.04958978172953579,1.0,0.04958978172953579,0.0
19.15496986646833,0.6282051282051282,0.1,5.1644769358252415e-06,1.0,5.1644769358252415e-06,0.0
15.125765759599037,0.6282051282051282,0.11253355826007651,6.540182200436845e-06,1.0,6.540182200436845e-06,0.0
11.94409552242439,0.6282051282051282,0.12663801734674032,8.282342640208429e-06,1.0,8.282342640208429e-06,0.0
9.431682343636938,0.6282051282051282,0.14251026703029981,1.0488571368993434e-05,1.0,1.0488571368993434e-05,0.0
7.447749531495422,0.6282051282051282,0.160371874375133,1.3282481719135063e-05,1.0,1.3282481719135063e-05,0.0
5.88113244943117,0.6282051282051282,0.18047217668271703,1.6820611989038376e-05,1.0,1.6820611989038376e-05,0.0
4.6440496879609015,0.6282051282051282,0.20309176209047358,2.1301194084724415e-05,1.0,2.1301194084724415e-05,0.0
3.6671844563432288,0.6282051282051282,0.22854638641349906,2.6975256796648458e-05,1.0,2.6975256796648458e-05,0.0
2.895800592252104,0.6282051282051282,0.2571913809059345,3.4160684913936186e-05,1.0,3.4160684913936186e-05,0.0
2.2866755599333803,0.6282051282051282,0.289426612471675,4.326002043260584e-05,1.0,4.326002043260584e-05,0.0
1.8056785851853354,0.6282051282051282,0.3257020655659783,5.478300088161431e-05,1.0,5.478300088161431e-05,0.0
1.425858224107623,0.6282051282051282,0.3665241237079628,6.937509376147671e-05,1.0,6.937509376147671e-05,0.0
1.1259322073904248,0.6282051282051282,0.41246263829013524,8.785361972394873e-05,1.0,8.785361972394873e-05,0.0
0.8890949424038868,0.6282051282051282,0.46415888336127786,0.00011125347858039721,1.0,0.00011125347858039721,0.0
0.702075854495974,0.6282051282051282,0.5223345074266842,0.00014088502427423384,1.0,0.00014088502427423384,0.0
0.5543958040448947,0.6282051282051282,0.5878016072274912,0.00017840730603564203,1.0,0.00017840730603564203,0.0
0.4377799144840803,0.6282051282051282,0.6614740641230149,0.00022592073846988356,1.0,0.00022592073846988356,0.0
0.34569391060933935,0.6282051282051282,0.7443803013251689,0.000286084327188123,1.0,0.000286084327188123,0.0
0.27297798706277493,0.6282051282051282,0.8376776400682918,0.00036226391277499045,1.0,0.00036226391277499045,0.0
0.21555769174382242,0.6282051282051282,0.9426684551178852,0.0004587195702973356,1.0,0.0004587195702973356,0.0
0.17021562423361086,0.6282051282051282,1.0608183551394483,0.0005808423936674992,1.0,0.0005808423936674992,0.0
0.1344111569336664,0.6282051282051282,1.1937766417144364,0.0007354534982826709,1.0,0.0007354534982826709,0.0
0.10613807745082021,0.6282051282051282,1.3433993325989002,0.0009311813007891898,1.0,0.0009311813007891898,0.0
0.08381217558089969,0.6282051282051282,1.5117750706156623,0.0011789371039535137,1.0,0.0011789371039535137,0.0
0.06618247611332886,0.6282051282051282,1.7012542798525891,0.001492513856995722,1.0,0.001492513856995722,0.0
0.05226114361228388,0.6282051282051282,1.9144819761699576,0.0018893388011723513,1.0,0.0018893388011723513,0.0
0.04126813156683478,0.6282051282051282,2.1544346900318834,0.0023914176403636456,1.0,0.0023914176403636456,0.0
0.03258747446577664,0.6282051282051282,2.424462017082328,0.003026515916164572,1.0,0.003026515916164572,0.0
0.02573277373456561,0.6282051282051282,2.728333376486768,0.003829632286679146,1.0,0.003829632286679146,0.0
0.02031994362649264,0.6282051282051282,3.07029062975785,0.0048448280058222045,1.0,0.0048448280058222045,0.0
0.01604568995332245,0.6282051282051282,3.455107294592218,0.0061274862043085515,1.0,0.0061274862043085515,0.0
0.012670515765726698,0.6282051282051282,3.8881551803080874,0.007747081938815338,1.0,0.007747081938815338,0.0
0.010005301749974722,0.6282051282051282,4.3754793750741845,0.00979054652189203,1.0,0.00979054652189203,0.0
0.007900709407491567,0.6282051282051282,4.923882631706739,0.012366302593061252,1.0,0.012366302593061252,0.0
0.0062388132513628075,0.6282051282051282,5.541020330009492,0.015609022152590869,1.0,0.015609022152590869,0.0
0.004926493151168557,0.6282051282051282,6.235507341273912,0.0196851068058088,1.0,0.0196851068058088,0.0
0.00389021658297098,0.6282051282051282,7.017038286703826,0.02479879100140895,1.0,0.02479879100140895,0.0
0.003071918421084719,0.6282051282051282,7.896522868499725,0.031198602208862763,1.0,0.031198602208862763,0.0
0.0024257474062261055,0.6282051282051282,8.886238162743403,0.039183648160772834,1.0,0.039183648160772834,0.0
0.001915496986646833,0.6282051282051282,10.0,0.04910880982281076,1.0,0.04910880982281076,0.0
16.48920126225595,0.641025641025641,0.1,5.110441116618236e-06,1.0,5.110441116618236e-06,0.0
13.02073548506987,0.641025641025641,0.11253355826007651,6.471752497630605e-06,1.0,6.471752497630605e-06,0.0
10.281853552254008,0.641025641025641,0.12663801734674032,8.195684921664774e-06,1.0,8.195684921664774e-06,0.0
8.119089170593892,0.641025641025641,0.14251026703029981,1.0378830234052274e-05,1.0,1.0378830234052274e-05,0.0
6.411257330698318,0.641025641025641,0.160371874375133,1.3143508494138033e-05,1.0,1.3143508494138033e-05,0.0
5.062664012769576,0.641025641025641,0.18047217668271703,1.6644620291130392e-05,1.0,1.6644620291130392e-05,0.0
3.997744215236554,0.641025641025641,0.20309176209047358,2.1078323674575857e-05,1.0,2.1078323674575857e-05,0.0
3.1568278618027943,0.641025641025641,0.22854638641349906,2.6693021314167e-05,1.0,2.6693021314167e-05,0.0
2.492796340264286,0.641025641025641,0.2571913809059345,3.380327260431636e-05,1.0,3.380327260431636e-05,0.0
1.9684423307409369,0.641025641025641,0.289426612471675,4.280740876418234e-05,1.0,4.280740876418234e-05,0.0
1.5543849880018707,0.641025641025641,0.3257020655659783,5.420983557928223e-05,1.0,5.420983557928223e-05,0.0
1.2274236604209443,0.641025641025641,0.3665241237079628,6.864926965987319e-05,1.0,6.864926965987319e-05,0.0
0.9692379003851627,0.641025641025641,0.41246263829013524,8.693448426637484e-05,1.0,8.693448426637484e-05,0.0
0.7653609245408097,0.641025641025641,0.46415888336127786,0.00011008955785307409,1.0,0.00011008955785307409,0.0
0.6043690043292599,0.641025641025641,0.5223345074266842,0.00013941114504492254,1.0,0.00013941114504492254,0.0
0.47724136636984116,0.641025641025641,0.5878016072274912,0.00017654095395597459,1.0,0.00017654095395597459,0.0
0.3768547363333506,0.641025641025641,0.6614740641230149,0.0002235574506564141,1.0,0.0002235574506564141,0.0
0.2975842043558737,0.641025641025641,0.7443803013251689,0.00028309186466142917,1.0,0.00028309186466142917,0.0
0.23498804750004526,0.641025641025641,0.8376776400682918,0.00035847489206402666,1.0,0.00035847489206402666,0.0
0.18555884909082077,0.641025641025641,0.9426684551178852,0.0004539221506954428,1.0,0.0004539221506954428,0.0
0.14652696952981561,0.641025641025641,1.0608183551394483,0.0005747685133085895,1.0,0.0005747685133085895,0.0
0.11570535657441512,0.641025641025641,1.1937766417144364,0.0007277640238673048,1.0,0.0007277640238673048,0.0
0.09136699941977838,0.641025641025641,1.3433993325989002,0.0009214472972582397,1.0,0.0009214472972582397,0.0
0.07214816003444811,0.641025641025641,1.5117750706156623,0.001166616236015397,1.0,0.001166616236015397,0.0
0.05697195956321976,0.641025641025641,1.7012542798525891,0.0014769206983851432,1.0,0.0014769206983851432,0.0
0.04498803815542069,0.641025641025641,1.9144819761699576,0.0018696075447465301,1.0,0.0018696075447465301,0.0
0.03552490721032175,0.641025641025641,2.1544346900318834,0.002366455369625976,1.0,0.002366455369625976,0.0
0.028052324218763663,0.641025641025641,2.424462017082328,0.0029949442181617554,1.0,0.0029949442181617554,0.0
0.022151581970803597,0.641025641025641,2.728333376486768,0.0037897145678850793,1.0,0.0037897145678850793,0.0
0.017492047360589673,0.641025641025641,3.07029062975785,0.00479437944269484,1.0,0.00479437944269484,0.0
0.013812635199977679,0.641025641025641,3.455107294592218,0.006063762871218304,1.0,0.006063762871218304,0.0
0.0109071789730868,0.641025641025641,3.8881551803080874,0.007666645403488827,1.0,0.007666645403488827,0.0
0.008612878819179928,0.641025641025641,4.3754793750741845,0.009689100245298522,1.0,0.009689100245298522,0.0
0.006801179455927119,0.641025641025641,4.923882631706739,0.0122384970817345,1.0,0.0122384970817345,0.0
0.0053705669106498995,0.641025641025641,5.541020330009492,0.015448227399715766,1.0,0.015448227399715766,0.0
0.00424088044267549,0.641025641025641,6.235507341273912,0.01948315373914639,1.0,0.01948315373914639,0.0
0.0033488209398160247,0.641025641025641,7.017038286703826,0.02454568930389014,1.0,0.02454568930389014,0.0
0.0026444041133767975,0.641025641025641,7.896522868499725,0.03088225114345264,1.0,0.03088225114345264,0.0
0.0020881597554834627,0.641025641025641,8.886238162743403,0.03878957127778611,1.0,0.03878957127778611,0.0
0.001648920126225595,0.641025641025641,10.0,0.048619964955670406,1.0,0.048619964955670406,0.0
14.41165347623813,0.6538461538461539,0.1,5.055606506046624e-06,1.0,5.055606506046624e-06,0.0
11.380195124800798,0.6538461538461539,0.11253355826007651,6.4023112220323405e-06,1.0,6.4023112220323405e-06,0.0
8.986397105097858,0.6538461538461539,0.12663801734674032,8.107746168603852e-06,1.0,8.107746168603852e-06,0.0
7.096129024582497,0.6538461538461539,0.14251026703029981,1.026746682433836e-05,1.0,1.026746682433836e-05,0.0
5.603474512044038,0.6538461538461539,0.160371874375133,1.3002480855646427e-05,1.0,1.3002480855646427e-05,0.0
4.424796462741107,0.6538461538461539,0.18047217668271703,1.646602692969811e-05,1.0,1.646602692969811e-05,0.0
3.4940506456491836,0.6538461538461539,0.20309176209047358,2.0852158577330188e-05,1.0,2.0852158577330188e-05,0.0
2.759085082706501,0.6538461538461539,0.22854638641349906,2.6406613518111004e-05,1.0,2.6406613518111004e-05,0.0
2.1787178451728346,0.6538461538461539,0.2571913809059345,3.344057658010549e-05,1.0,3.344057658010549e-05,0.0
1.7204295288415747,0.6538461538461539,0.289426612471675,4.2348105937391985e-05,1.0,4.2348105937391985e-05,0.0
1.3585411118139699,0.6538461538461539,0.3257020655659783,5.362819677963598e-05,1.0,5.362819677963598e-05,0.0
1.0727750957236057,0.6538461538461539,0.3665241237079628,6.791271497424013e-05,1.0,6.791271497424013e-05,0.0
0.8471193076138432,0.6538461538461539,0.41246263829013524,8.600175994621367e-05,1.0,8.600175994621367e-05,0.0
0.6689296984920368,0.6538461538461539,0.46415888336127786,0.00010890842867816352,1.0,0.00010890842867816352,0.0
0.5282218661560998,0.6538461538461539,0.5223345074266842,0.00013791547372934556,1.0,0.00013791547372934556,0.0
0.41711160457432445,0.6538461538461539,0.5878016072274912,0.00017464700537263807,1.0,0.00017464700537263807,0.0
0.3293731324237767,0.6538461538461539,0.6614740641230149,0.0002211592160798253,1.0,0.0002211592160798253,0.0
0.26009024724537405,0.6538461538461539,0.7443803013251689,0.0002800551476937033,1.0,0.0002800551476937033,0.0
0.20538085852468443,0.6538461538461539,0.8376776400682918,0.00035462983072755827,1.0,0.00035462983072755827,0.0
0.16217946460922772,0.6538461538461539,0.9426684551178852,0.0004490537660806296,1.0,0.0004490537660806296,0.0
0.12806538510878093,0.6538461538461539,1.0608183551394483,0.0005686047702399353,1.0,0.0005686047702399353,0.0
0.10112712421747126,0.6538461538461539,1.1937766417144364,0.0007199607586876511,1.0,0.0007199607586876511,0.0
0.07985526490088743,0.6538461538461539,1.3433993325989002,0.0009115692067516583,1.0,0.0009115692067516583,0.0
0.06305789254599611,0.6538461538461539,1.5117750706156623,0.0011541129238992899,1.0,0.0011541129238992899,0.0
0.049793809052885656,0.6538461538461539,1.7012542798525891,0.0014610965357682237,1.0,0.0014610965357682237,0.0
0.03931979518958208,0.6538461538461539,1.9144819761699576,0.0018495838131766665,1.0,0.0018495838131766665,0.0
0.031048966189926013,0.6538461538461539,2.1544346900318834,0.0023411228166205175,1.0,0.0023411228166205175,0.0
0.02451788715620257,0.6538461538461539,2.424462017082328,0.0029629037667901533,1.0,0.0029629037667901533,0.0
0.019360605661624928,0.6538461538461539,2.728333376486768,0.0037492034942315207,1.0,0.0037492034942315207,0.0
0.015288146535502645,0.6538461538461539,3.07029062975785,0.004743179893705083,1.0,0.004743179893705083,0.0
0.012072319873457162,0.6538461538461539,3.455107294592218,0.005999089192874962,1.0,0.005999089192874962,0.0
0.009532934995659817,0.6538461538461539,3.8881551803080874,0.007585006480948095,1.0,0.007585006480948095,0.0
0.007527703919714909,0.6538461538461539,4.3754793750741845,0.00958613308584528,1.0,0.00958613308584528,0.0
0.005944268614932378,0.6538461538461539,4.923882631706739,0.012108768464260749,1.0,0.012108768464260749,0.0
0.00469390530543187,0.6538461538461539,5.541020330009492,0.015285001986464408,1.0,0.015285001986464408,0.0
0.0037065530586914987,0.6538461538461539,6.235507341273912,0.01927813021796703,1.0,0.01927813021796703,0.0
