,nev,E,ctau,m,lam121,Br,cos
202,6.599748130822726e-07,1166.760716081662,9498.567466799885,0.76,0.0026366508987303,3.168860114506891e-09,-0.2999999999999999
202,7.091579261939083e-07,1166.760716081662,9498.567466799885,0.76,0.0026366508987303,3.168860114506891e-09,-0.0999999999999999
202,7.379634170903055e-07,1166.760716081662,9498.567466799885,0.76,0.0026366508987303,3.168860114506891e-09,0.0999999999999999
202,7.330844504072814e-07,1166.760716081662,9498.567466799885,0.76,0.0026366508987303,3.168860114506891e-09,0.3000000000000001
202,7.213431173768277e-07,1166.760716081662,9498.567466799885,0.76,0.0026366508987303,3.168860114506891e-09,0.5000000000000001
202,7.030891096792604e-07,1166.760716081662,9498.567466799885,0.76,0.0026366508987303,3.168860114506891e-09,0.7000000000000001
202,6.619207547698774e-07,1166.760716081662,9498.567466799885,0.76,0.0026366508987303,3.168860114506891e-09,0.9
203,2.2854655491637364e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,-0.9
203,2.7693265743675686e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,-0.7
203,3.284985065529144e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,-0.5
203,3.8991260703152195e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,-0.2999999999999999
203,4.6075268800890854e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,-0.0999999999999999
203,5.069927112753665e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,0.0999999999999999
203,5.076622081863376e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,0.3000000000000001
203,5.0043884471733495e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,0.5000000000000001
203,4.881311593638846e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,0.7000000000000001
203,4.597236641995385e-06,1166.760716081662,3602.5123657340373,0.76,0.0042813323987193,8.355177825532777e-09,0.9
204,7.670749567808626e-06,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,-0.9
204,1.0148135835367675e-05,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,-0.7
204,1.3512533021348478e-05,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,-0.5
204,1.873247631280003e-05,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,-0.2999999999999999
204,2.7079407126003672e-05,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,-0.0999999999999999
204,3.417431499093108e-05,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,0.0999999999999999
204,3.493549694229521e-05,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,0.3000000000000001
204,3.460270459362613e-05,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,0.5000000000000001
204,3.381646484786584e-05,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,0.7000000000000001
204,3.188027339413658e-05,1166.760716081662,1366.3213311511129,0.76,0.0069519279617756,2.2029686821497778e-08,0.9
205,1.844831208863178e-05,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,-0.9
205,2.657776924662897e-05,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,-0.7
205,3.9670121485896915e-05,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,-0.5
205,6.532481181954747e-05,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,-0.2999999999999999
205,0.00012883787731122546,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,-0.0999999999999999
205,0.0002196032663875376,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,0.0999999999999999
205,0.0002365276531660442,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,0.3000000000000001
205,0.0002371770422634568,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,0.5000000000000001
205,0.0002329498973701969,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,0.7000000000000001
205,0.00022018665363800308,1166.760716081662,518.2033510045055,0.76,0.0112883789168468,5.80845914624159e-08,0.9
206,3.0067370908047164e-05,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,-0.9
206,4.836711149133254e-05,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,-0.7
206,8.278293974947314e-05,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,-0.5
206,0.0001631543810912117,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,-0.2999999999999999
206,0.00044415269440312497,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,-0.0999999999999999
206,0.0012607442545854426,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,0.0999999999999999
206,0.001536778128785713,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,0.3000000000000001
206,0.0015895433727965876,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,0.5000000000000001
206,0.001581351457223476,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,0.7000000000000001
206,0.0015048305462654471,1166.760716081662,196.5384766159368,0.76,0.0183298071083243,1.5314877572279896e-07,0.9
207,2.744919846918261e-05,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,-0.9
207,5.295807387885802e-05,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,-0.7
207,0.0001108837809447455,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,-0.5
207,0.00027961420321373737,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,-0.2999999999999999
207,0.0010973309213958926,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,-0.0999999999999999
207,0.005780692277770917,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,0.0999999999999999
207,0.009058903992140129,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,0.3000000000000001
207,0.010077402643521584,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,0.5000000000000001
207,0.010345589530836077,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,0.7000000000000001
207,0.01001271953238713,1166.760716081662,74.54095523627238,0.76,0.0297635144163131,4.037997559361263e-07,0.9
208,7.080009995897634e-06,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,-0.9
208,2.1386628019786804e-05,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,-0.7
208,7.000235951136843e-05,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,-0.5
208,0.0002775959090663285,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,-0.2999999999999999
208,0.001853547746692328,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,-0.0999999999999999
208,0.019269497400614986,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,0.0999999999999999
208,0.04383391498732036,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,0.3000000000000001
208,0.056381307708952534,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,0.5000000000000001
208,0.06204078743337903,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,0.7000000000000001
208,0.06244414636685502,1166.760716081662,28.271074973242182,0.76,0.0483293023857175,1.0646782857723173e-06,0.9
209,7.126212061481479e-08,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,-0.9
209,6.72565643582075e-07,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,-0.7
209,6.975530557197531e-06,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,-0.5
209,8.826593626492378e-05,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,-0.2999999999999999
209,0.00179684549851953,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,-0.0999999999999999
209,0.04622596431174035,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,0.0999999999999999
209,0.15742537862100134,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,0.3000000000000001
209,0.2505247857678265,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,0.5000000000000001
209,0.31174022904467596,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,0.7000000000000001
209,0.3389014760836317,1166.760716081662,10.722342873247165,0.76,0.0784759970351461,2.8071800675102783e-06,0.9
210,1.0375854857490293e-13,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,-0.9
210,2.5146926698215734e-11,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,-0.7
210,5.950974432681848e-09,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,-0.5
210,1.5073844299486182e-06,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,-0.2999999999999999
210,0.0005407061797858021,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,-0.0999999999999999
210,0.07552827714827227,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,0.0999999999999999
210,0.4093942295567024,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,0.3000000000000001
210,0.8188736249558027,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,0.5000000000000001
210,1.1913473108100077,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,0.7000000000000001
210,1.4509601261754252,1166.760716081662,4.066652463703237,0.76,0.1274274985703133,7.401519842550222e-06,0.9
211,2.607163211809092e-30,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,-0.9
211,4.51785153522116e-24,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,-0.7
211,7.277152357841872e-18,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,-0.5
211,1.0202325800905294e-11,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,-0.2999999999999999
211,8.227123135300134e-06,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,-0.0999999999999999
211,0.07025240036013176,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,0.0999999999999999
211,0.7455474176470583,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,0.3000000000000001
211,1.9427070133415263,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,0.5000000000000001
211,3.3413945322176573,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,0.7000000000000001
211,4.624238683695262,1166.760716081662,1.5423552908204383,0.76,0.206913808111479,1.9514987546045952e-05,0.9
212,1.8702665340365115e-75,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,-0.9
212,4.784956608995407e-59,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,-0.7
212,1.070135240331996e-42,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,-0.5
212,1.7151214083137534e-26,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,-0.2999999999999999
212,4.509791970553079e-11,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,-0.0999999999999999
212,0.021078616755231566,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,0.0999999999999999
212,0.8341239543919508,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,0.3000000000000001
212,3.1617832396863617,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,0.5000000000000001
212,6.730286868025712,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,0.7000000000000001
212,10.811777317959073,1166.760716081662,0.5849675782118673,0.76,0.3359818286283781,5.145256609706753e-05,0.9
213,7.531085813994743e-196,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,-0.9
213,1.2702091011839824e-152,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,-0.7
213,1.6257484372809235e-109,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,-0.5
213,9.724634473429904e-67,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,-0.2999999999999999
213,8.073982172646618e-26,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,-0.0999999999999999
213,0.0005070347817580251,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,0.0999999999999999
213,0.3977923130528215,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,0.3000000000000001
213,3.017314838069437,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,0.5000000000000001
213,8.895677747044228,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,0.7000000000000001
213,17.6210713864469,1166.760716081662,0.221860079578055,0.76,0.5455594781168515,0.0001356510314835,0.9
214,0.0,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,-0.9
214,0.0,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,-0.7
214,6.54904995218573e-287,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,-0.5
214,6.850207057592065e-174,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,-0.2999999999999999
214,5.135333929396893e-65,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,-0.0999999999999999
214,7.371243191747473e-08,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,0.0999999999999999
214,0.03484018505198386,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,0.3000000000000001
214,1.133749473864767,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,0.5000000000000001
214,6.278148244727132,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,0.7000000000000001
214,17.720855253508102,1166.760716081662,0.0841446547530765,0.76,0.8858667904100823,0.0003575850254138,0.9
215,0.0,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,-0.9
215,0.0,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,-0.7
215,0.0,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,-0.5
215,0.0,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,-0.2999999999999999
215,4.665816914191612e-166,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,-0.0999999999999999
215,1.5115700237008435e-15,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,0.0999999999999999
215,0.00018215298669351169,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,0.3000000000000001
215,0.09599768787931616,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,0.5000000000000001
215,1.7364312793282597,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,0.7000000000000001
215,9.099198393994971,1166.760716081662,0.0319134606684544,0.76,1.438449888287663,0.000942275419617,0.9
216,0.0,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,-0.9
216,0.0,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,-0.7
216,0.0,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,-0.5
216,0.0,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,-0.2999999999999999
216,0.0,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,-0.0999999999999999
216,5.627545157738991e-24,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,0.0999999999999999
216,2.0379386252468398e-07,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,0.3000000000000001
216,0.0033981821167932687,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,0.5000000000000001
216,0.2449051736171716,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,0.7000000000000001
216,2.5745660796832075,1166.760716081662,0.0121037869229566,0.76,2.3357214690901213,0.0024806257706736,0.9
217,0.0,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,-0.9
217,0.0,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,-0.7
217,0.0,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,-0.5
217,0.0,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,-0.2999999999999999
217,0.0,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,-0.0999999999999999
217,5.243708887987619e-29,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,0.0999999999999999
217,1.4783905337998826e-09,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,0.3000000000000001
217,0.00012979795487644478,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,0.5000000000000001
217,0.023805098842213247,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,0.7000000000000001
217,0.42493581544173736,1166.760716081662,0.0045905913933411,0.76,3.792690190732246,0.0065140974635283,0.9
218,0.0,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,-0.9
218,0.0,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,-0.7
218,0.0,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,-0.5
218,0.0,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,-0.2999999999999999
218,0.0,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,-0.0999999999999999
218,8.726105577210506e-43,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,0.0999999999999999
218,5.2499472803900656e-14,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,0.3000000000000001
218,2.2276839206208285e-07,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,0.5000000000000001
218,0.0002347347461280226,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,0.7000000000000001
218,0.01123509457801411,1166.760716081662,0.0017410690947184,0.76,6.158482110660261,0.0169942203908386,0.9
219,0.0,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,-0.9
219,0.0,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,-0.7
219,0.0,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,-0.5
219,0.0,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,-0.2999999999999999
219,0.0,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,-0.0999999999999999
219,1.759791771270379e-80,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,0.0999999999999999
219,3.3321834153236465e-26,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,0.3000000000000001
219,1.883800048203854e-14,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,0.5000000000000001
219,2.5154943931182975e-09,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,0.7000000000000001
219,1.6121539489220733e-06,1166.760716081662,0.0006603335676925,0.76,10.0,0.0435952843996678,0.9
220,1.5041240553792777e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,-0.9
220,1.6137256409218898e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,-0.7
220,1.6774110818700837e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,-0.5
220,1.726222563652368e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,-0.2999999999999999
220,1.759623609977321e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,-0.0999999999999999
220,1.778628237894917e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,0.0999999999999999
220,1.7598023187986926e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,0.3000000000000001
220,1.7299037762495972e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,0.5000000000000001
220,1.6855015366945978e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,0.7000000000000001
220,1.5865264519261106e-08,1166.760716081662,58050.47435741835,0.79,0.001,4.431336679282383e-10,0.9
221,9.605123172610835e-08,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,-0.9
221,1.0486610587428135e-07,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,-0.7
221,1.1106374591893339e-07,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,-0.5
221,1.1645930980622038e-07,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,-0.2999999999999999
221,1.2088815355709454e-07,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,-0.0999999999999999
221,1.2340706695734868e-07,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,0.0999999999999999
221,1.222684216141089e-07,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,0.3000000000000001
221,1.2022852920156705e-07,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,0.5000000000000001
221,1.171572089298346e-07,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,0.7000000000000001
221,1.102847322033769e-07,1166.760716081662,22016.74646627347,0.79,0.0016237767391887,1.1683887829532882e-09,0.9
222,5.402913988413662e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,-0.9
222,6.164583788369101e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,-0.7
222,6.825765948367916e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,-0.5
222,7.495395385236971e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,-0.2999999999999999
222,8.146321752393466e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,-0.0999999999999999
222,8.532592685774349e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,0.0999999999999999
222,8.484362107867794e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,0.3000000000000001
222,8.349641973607958e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,0.5000000000000001
222,8.13902246793641e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,0.7000000000000001
222,7.662892962045717e-07,1166.760716081662,8350.269835447423,0.79,0.0026366508987303,3.080633328749337e-09,0.9
223,2.3841493946950058e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,-0.9
223,2.935023449794407e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,-0.7
223,3.5480139154638407e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,-0.5
223,4.309766796020934e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,-0.2999999999999999
223,5.229391669506094e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,-0.0999999999999999
223,5.849180124340912e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,0.0999999999999999
223,5.871567535735248e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,0.3000000000000001
223,5.790803428316068e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,0.5000000000000001
223,5.649803053078824e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,0.7000000000000001
223,5.321793382242983e-06,1166.760716081662,3166.9986494868813,0.79,0.0042813323987193,8.122554593952356e-09,0.9
224,7.522574281504846e-06,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,-0.9
224,1.0107607596679794e-05,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,-0.7
224,1.3745415906703332e-05,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,-0.5
224,1.96769034718254e-05,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,-0.2999999999999999
224,2.988825004323643e-05,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,-0.0999999999999999
224,3.920624833254443e-05,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,0.0999999999999999
224,4.032817865090801e-05,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,0.3000000000000001
224,3.999808349651746e-05,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,0.5000000000000001
224,3.911167245108759e-05,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,0.7000000000000001
224,3.6883870692430893e-05,1166.760716081662,1201.144471197119,0.79,0.0069519279617756,2.141634058542661e-08,0.9
225,1.6973168743952867e-05,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,-0.9
225,2.4876586295530944e-05,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,-0.7
225,3.797915962008374e-05,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,-0.5
225,6.449264685467733e-05,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,-0.2999999999999999
225,0.00013504104003105505,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,-0.0999999999999999
225,0.00024847470135865084,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,0.0999999999999999
225,0.0002717246934945985,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,0.3000000000000001
225,0.00027344591388974907,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,0.5000000000000001
225,0.00026897511440663615,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,0.7000000000000001
225,0.00025445151780227924,1166.760716081662,455.5568853561589,0.79,0.0112883789168468,5.646741167283712e-08,0.9
