,nev,E,ctau,m,lam121,Br,cos
282,0.19743950668121574,1166.760716081662,21.336598231261423,0.59,0.1266380173467403,8.534356180272632e-06,-0.0999999999999999
282,2.072815391317404,1166.760716081662,21.336598231261423,0.59,0.1266380173467403,8.534356180272632e-06,0.0999999999999999
282,3.883636942295294,1166.760716081662,21.336598231261423,0.59,0.1266380173467403,8.534356180272632e-06,0.3000000000000001
282,4.530980986119933,1166.760716081662,21.336598231261423,0.59,0.1266380173467403,8.534356180272632e-06,0.5000000000000001
282,4.745319424055353,1166.760716081662,21.336598231261423,0.59,0.1266380173467403,8.534356180272632e-06,0.7000000000000001
282,4.641534335608162,1166.760716081662,21.336598231261423,0.59,0.1266380173467403,8.534356180272632e-06,0.9
283,0.0002616658214754504,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,-0.9
283,0.0010057890685560087,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,-0.7
283,0.004253081279154158,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,-0.5
283,0.022327283658112308,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,-0.2999999999999999
283,0.20371785906009612,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,-0.0999999999999999
283,2.701908887135234,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,0.0999999999999999
283,5.690280825069878,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,0.3000000000000001
283,6.898485554893471,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,0.5000000000000001
283,7.35056955061646,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,0.7000000000000001
283,7.257926878546317,1166.760716081662,16.848493586914667,0.59,0.1425102670302998,1.0807714889927936e-05,0.9
284,9.82007322765301e-05,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,-0.9
284,0.000479758098142698,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,-0.7
284,0.002584872591712615,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,-0.5
284,0.01732686348985979,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,-0.2999999999999999
284,0.20246597766911897,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,-0.0999999999999999
284,3.422973080671905,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,0.0999999999999999
284,8.183414235565921,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,0.3000000000000001
284,10.37901335629863,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,0.5000000000000001
284,11.291946965347979,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,0.7000000000000001
284,11.279149321059155,1166.760716081662,13.304451490884274,0.59,0.160371874375133,1.3686636453801045e-05,0.9
285,2.7661759435032454e-05,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,-0.9
285,0.00018269870537291114,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,-0.7
285,0.001333470263654175,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,-0.5
285,0.012140759236879545,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,-0.2999999999999999
285,0.19216819626321793,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,-0.0999999999999999
285,4.214166534847362,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,0.0999999999999999
285,11.522569965777384,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,0.3000000000000001
285,15.397834374478391,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,0.5000000000000001
285,17.174166211641616,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,0.7000000000000001
285,17.396797895744065,1166.760716081662,10.50589054506129,0.59,0.180472176682717,1.733242185516403e-05,0.9
286,5.407951697005067e-06,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,-0.9
286,5.2421543561818716e-05,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,-0.7
286,0.0005595034563564111,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,-0.5
286,0.0074857900559880146,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,-0.2999999999999999
286,0.17262076141814808,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,-0.0999999999999999
286,5.044546699063488,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,0.0999999999999999
286,15.846742894347656,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,0.3000000000000001
286,22.472291189812168,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,0.5000000000000001
286,25.811095960577095,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,0.7000000000000001
286,26.58993519835109,1166.760716081662,8.29600049430315,0.59,0.2030917620904735,2.1949334055180317e-05,0.9
287,6.554405570316409e-07,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,-0.9
287,1.0495209593708483e-05,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,-0.7
287,0.00018189886730083797,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,-0.5
287,0.003931898538747011,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,-0.2999999999999999
287,0.14505001589860378,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,-0.0999999999999999
287,5.875843288232008,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,0.0999999999999999
287,21.247837558666305,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,0.3000000000000001
287,32.1889198287688,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,0.5000000000000001
287,38.25137292603552,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,0.7000000000000001
287,40.20175724380544,1166.760716081662,6.550955762034987,0.59,0.228546386413499,2.7796038948538872e-05,0.9
288,4.38698629344912e-08,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,-0.9
288,1.3117473280187434e-06,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,-0.7
288,4.265015690233325e-05,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,-0.5
288,0.0016896734643453539,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,-0.2999999999999999
288,0.11225183646142108,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,-0.0999999999999999
288,6.656690263626479,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,0.0999999999999999
288,27.732673164372716,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,0.3000000000000001
288,45.14008635247559,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,0.5000000000000001
288,55.77287592011901,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,0.7000000000000001
288,60.00705642709858,1166.760716081662,5.172977198543932,0.59,0.2571913809059345,3.520009199283478e-05,0.9
289,1.2783188423385707e-09,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,-0.9
289,9.141785737408433e-08,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,-0.7
289,6.587165283658588e-06,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,-0.5
289,0.0005645381608110938,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,-0.2999999999999999
289,0.07840793985153648,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,-0.0999999999999999
289,7.323966394568706,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,0.0999999999999999
289,35.2209252014952,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,0.3000000000000001
289,61.849628284397184,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,0.5000000000000001
289,79.82859090891824,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,0.7000000000000001
289,88.24524259881281,1166.760716081662,4.084853274652982,0.59,0.289426612471675,4.4576280629707e-05,0.9
290,1.304751040812395e-11,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,-0.9
290,2.811354482641696e-09,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,-0.7
290,5.850227031904359e-07,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,-0.5
290,0.00013724903310520948,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,-0.2999999999999999
290,0.04816227074482403,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,-0.0999999999999999
290,7.813633455849902,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,0.0999999999999999
290,43.50169457715015,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,0.3000000000000001
290,82.66023170726407,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,0.5000000000000001
290,111.92221165405273,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,0.7000000000000001
290,127.58072962328755,1166.760716081662,3.2256137297763265,0.59,0.3257020655659783,5.644984769748914e-05,0.9
291,3.480495242257889e-14,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,-0.9
291,3.0707459704192365e-11,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,-0.7
291,2.612544275306777e-08,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,-0.5
291,2.220520659555793e-05,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,-0.2999999999999999
291,0.025205013018977884,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,-0.0999999999999999
291,8.057498473480631,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,0.0999999999999999
291,52.28939468502548,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,0.3000000000000001
291,107.62917496011413,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,0.5000000000000001
291,153.41241401104202,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,0.7000000000000001
291,180.95560112014235,1166.760716081662,2.547113258212546,0.59,0.3665241237079628,7.148589297738791e-05,0.9
292,1.6899889574735978e-17,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,-0.9
292,8.931726790222505e-14,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,-0.7
292,4.494537239220795e-10,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,-0.5
292,2.0999175925632865e-06,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,-0.2999999999999999
292,0.01079741593427543,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,-0.0999999999999999
292,7.992252409840926,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,0.0999999999999999
292,61.1869167485628,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,0.3000000000000001
292,136.45492966946583,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,0.5000000000000001
292,205.2583068883522,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,0.7000000000000001
292,251.32663246486214,1166.760716081662,2.0113338092134216,0.59,0.4124626382901352,9.052659370334444e-05,0.9
293,9.48558835799257e-22,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,-0.9
293,4.843947864630724e-17,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,-0.7
293,2.335358763293186e-12,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,-0.5
293,1.0175950963072978e-07,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,-0.2999999999999999
293,0.0036051192162825266,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,-0.0999999999999999
293,7.5793244139806655,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,0.0999999999999999
293,69.6541947971527,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,0.3000000000000001
293,168.42549759943017,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,0.5000000000000001
293,267.8216209119811,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,0.7000000000000001
293,341.27037299377986,1166.760716081662,1.588254342064045,0.59,0.4641588833612778,0.0001146383189928,0.9
294,3.4620541160574744e-27,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,-0.9
294,3.1265088829313466e-21,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,-0.7
294,2.6435557373335053e-15,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,-0.5
294,1.948546559173807e-09,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,-0.2999999999999999
294,0.000874748004309552,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,-0.0999999999999999
294,6.820435883848883,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,0.0999999999999999
294,77.08786201145693,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,0.3000000000000001
294,202.40365679332962,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,0.5000000000000001
294,340.5390581281328,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,0.7000000000000001
294,452.5250718503076,1166.760716081662,1.254168673310272,0.59,0.5223345074266842,0.0001451712611429,0.9
295,3.966818941140854e-34,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,-0.9
295,1.3618738810575036e-26,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,-0.7
295,4.334100610990313e-19,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,-0.5
295,1.1614965949136842e-11,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,-0.2999999999999999
295,0.0001429912545911205,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,-0.0999999999999999
295,5.761634687274912,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,0.0999999999999999
295,82.80656931682736,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,0.3000000000000001
295,236.858423059195,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,0.5000000000000001
295,421.9648873489797,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,0.7000000000000001
295,585.5601824906092,1166.760716081662,0.9903571609750528,0.59,0.5878016072274912,0.000183834897836,0.9
296,5.673457295086842e-43,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,-0.9
296,1.951838632585848e-33,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,-0.7
296,6.1479383000770025e-24,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,-0.5
296,1.5668933961617572e-14,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,-0.2999999999999999
296,1.367795831905533e-05,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,-0.0999999999999999
296,4.5120225310171005,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,0.0999999999999999
296,86.05344177589168,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,0.3000000000000001
296,269.82081739725174,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,0.5000000000000001
296,509.5956700177727,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,0.7000000000000001
296,739.2099557027019,1166.760716081662,0.7820377969621964,0.59,0.6614740641230149,0.0002327934699213,0.9
297,3.1569320181765834e-54,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,-0.9
297,3.714125861992148e-42,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,-0.7
297,3.9397634483209184e-30,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,-0.5
297,3.2209259035762558e-18,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,-0.2999999999999999
297,6.801120332175752e-07,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,-0.0999999999999999
297,3.224719456782706,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,0.0999999999999999
297,86.22330176742109,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,0.3000000000000001
297,298.96384667793177,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,0.5000000000000001
297,599.4460407478491,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,0.7000000000000001
297,910.2458532623025,1166.760716081662,0.617537934774313,0.59,0.7443803013251689,0.000294786754633,0.9
298,1.5560426712596913e-68,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,-0.9
298,2.9631705661786377e-53,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,-0.7
298,4.99211413241009e-38,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,-0.5
298,6.107119815768105e-23,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,-0.2999999999999999
298,1.3681327732425007e-08,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,-0.0999999999999999
298,2.0632905989166193,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,0.0999999999999999
298,82.84892406069238,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,0.3000000000000001
298,321.61812261173304,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,0.5000000000000001
298,687.0536078842591,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,0.7000000000000001
298,1093.5203785153708,1166.760716081662,0.4876402424111456,0.59,0.8376776400682918,0.0003732827893076,0.9
299,1.0453989257519993e-86,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,-0.9
299,2.3159915430048595e-67,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,-0.7
299,4.404160367505204e-48,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,-0.5
299,5.675395155252159e-29,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,-0.2999999999999999
299,8.89228757844695e-11,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,-0.0999999999999999
299,1.1554855828262485,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,0.0999999999999999
299,75.85383149105407,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,0.3000000000000001
299,335.02668803340316,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,0.5000000000000001
299,766.979963196634,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,0.7000000000000001
299,1281.4932503147404,1166.760716081662,0.3850662325800361,0.59,0.9426684551178852,0.0004726709233791,0.9
300,8.946520269595416e-110,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,-0.9
300,2.7819835153862355e-85,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,-0.7
300,7.214695336482932e-61,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,-0.5
300,1.1614729986265858e-36,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,-0.2999999999999999
300,1.384619374199759e-13,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,-0.0999999999999999
300,0.5515533105679528,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,0.0999999999999999
300,65.67657153382628,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,0.3000000000000001
300,337.08451039759063,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,0.5000000000000001
300,832.4726632112609,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,0.7000000000000001
300,1464.5927440040657,1166.760716081662,0.304068431145529,0.59,1.0608183551394483,0.0005985057279883,0.9
301,4.85004041504637e-139,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,-0.9
301,4.98075860253144e-108,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,-0.7
301,4.119265843015183e-77,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,-0.5
301,1.9033002055858473e-46,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,-0.2999999999999999
301,3.5695845589605015e-17,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,-0.0999999999999999
301,0.21735339594646957,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,0.0999999999999999
301,53.22234865982807,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,0.3000000000000001
301,325.872930264542,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,0.5000000000000001
301,876.9590369443752,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,0.7000000000000001
301,1631.646843310743,1166.760716081662,0.2401083320129503,0.59,1.1937766417144364,0.0007578149691453,0.9
302,3.7203778782295466e-176,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,-0.9
302,6.889337842439819e-137,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,-0.7
302,9.849708487131909e-98,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,-0.5
302,6.938331363935129e-59,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,-0.2999999999999999
302,9.59444931039445e-22,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,-0.0999999999999999
302,0.0685244323558411,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,0.0999999999999999
302,39.946377941334575,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,0.3000000000000001
302,301.0944062181401,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,0.5000000000000001
302,893.8715020366488,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,0.7000000000000001
302,1768.8596416844346,1166.760716081662,0.1896020934657586,0.59,1.3433993325989002,0.0009594881631978,0.9
303,3.280238562140177e-223,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,-0.9
303,1.7369333872480208e-173,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,-0.7
303,6.751237993828049e-124,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,-0.5
303,1.1143740771218997e-74,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,-0.2999999999999999
303,1.5071870950021405e-27,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,-0.0999999999999999
303,0.016523252335660422,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,0.0999999999999999
303,27.375244291776205,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,0.3000000000000001
303,264.1868505764939,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,0.5000000000000001
303,878.6411347521981,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,0.7000000000000001
303,1863.9396164324078,1166.760716081662,0.1497197266967786,0.59,1.5117750706156623,0.0012147663061025,0.9
304,7.510068241708632e-283,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,-0.9
304,6.959474202335955e-220,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,-0.7
304,4.481370317151818e-157,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,-0.5
304,1.0190879498429206e-94,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,-0.2999999999999999
304,6.712172007051023e-35,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,-0.0999999999999999
304,0.0029116278472385926,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,0.0999999999999999
304,16.886414156607355,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,0.3000000000000001
304,218.6260262166338,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,0.5000000000000001
304,829.7284054252307,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,0.7000000000000001
304,1902.842503799151,1166.760716081662,0.1182265245726641,0.59,1.7012542798525891,0.0015378583303911,0.9
305,0.0,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,-0.9
305,1.0910112408524741e-278,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,-0.7
305,3.885771799184008e-199,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,-0.5
305,3.979911453530192e-120,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,-0.2999999999999999
305,3.4212763654734205e-44,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,-0.0999999999999999
305,0.00035649855644276005,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,0.0999999999999999
305,9.240316186450515,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,0.3000000000000001
305,169.26936469848408,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,0.5000000000000001
305,749.6732237666268,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,0.7000000000000001
305,1878.5330642590768,1166.760716081662,0.0933578454951288,0.59,1.9144819761699576,0.0019467158174016,0.9
306,0.0,1166.760716081662,0.0737202361906148,0.59,2.154434690031884,0.0024640045643169,-0.9
306,0.0,1166.760716081662,0.0737202361906148,0.59,2.154434690031884,0.0024640045643169,-0.7
306,1.9214909876658102e-252,1166.760716081662,0.0737202361906148,0.59,2.154434690031884,0.0024640045643169,-0.5
306,2.527969812096779e-152,1166.760716081662,0.0737202361906148,0.59,2.154434690031884,0.0024640045643169,-0.2999999999999999
